id_pedido;id_cliente;nome_cliente;email;telefone;data_pedido;estado;cidade;canal_venda;dispositivo;categoria_produto;produto;quantidade;preco_unitario;desconto_pct;frete;valor_total;forma_pagamento;parcelas;idade_cliente;renda_mensal;tempo_cliente_meses;nivel_fidelidade;id_parceiro;avaliacao;devolvido;cupom_usado;recomprou_90d
PED2026008878;CLI02031;Nicolas Ramos;nicolasramos.2031@exemplo.com; 47932455471 ;2026-07-04;SP;São Paulo;APP;MOBILE;Esportes;Tênis Corrida;1;952.74;0;0;952.74;PIX;1;46;1994.84;50;Diamante;PROPRIO;4;0;0;1
PED2026010867;CLI01727;Ursula Vieira;ursulavieira.1727@exemplo.com;+55 41 99565-3564;2026-06-30;SP;São Paulo;APP;MOBILE; Eletrodomésticos ;Air Fryer;2;362.36;0.2;31.67;611.45;PIX;1;35;10880.45;46;Diamante;PROPRIO;5;0;1;0
PED2026005717;CLI02412;Thiago Santos;thiagosantos.2412@exemplo.com;(71) 94189-2009;2026-02-28;AL;Maceió;MARKETPLACE;MOBILE;Informática;Monitor;1;3261.2;0.05;6.57;3104.71;PIX;1;20;3021.98;80;Diamante;PARC146;5;1;1;1
PED2026001459;CLI01892;Isabela Costa;isabelacosta.1892@exemplo.com;(85) 92387-7238;18-08-2026;SP;São Paulo;MARKETPLACE;DESKTOP;Esportes;Bola;2;250;0.05;37.79;512.79;PIX;1;34;4930.07;60;Diamante;PARC176;4;0;1;1
PED2026000419;CLI02304;Karen Lima;karenlima.2304@exemplo.com;(31) 92192-5614;2026-01-29;MG;Belo Horizonte;APP;DESKTOP;Eletrodomésticos;Air Fryer;2;745.85;0;30.8;1522.49;CARTAO_CREDITO;1;42;5490.26;69;Diamante;PROPRIO;4;0;0;1
PED2026004020;CLI00093;Sofia Teixeira;sofiateixeira.93@exemplo.com;(31) 98348-0440;2026-04-26;bahia;Salvador;APP;MOBILE;Moda e Acessórios;Mochila;1;280.58;0.1;14.79;267.31;CARTAO_CREDITO;10;37;3912.57;5;Prata;PROPRIO;3;0;1;0
PED2026001822;CLI01257;Bruno Silva;brunosilva.1257@exemplo.com;+55 19 97430-1897;2026-03-17;RJ;Rio de Janeiro;App;DESKTOP;Esportes;Kit Academia;1;185.18;0;10.17;195.35;PIX;1;62;4310.84;30;Ouro;PROPRIO;5;0;0;1
PED2026001226;CLI03352;Gabriela Santos;gabrielasantos.3352@exemplo.com; 81958985478 ;2026-03-05;GO;GOIÂNIA;APP;DESKTOP;Casa e Decoração;Cadeira Escritório;1;1086.14;0;20.3;1106.44;CARTAO_CREDITO;3;30;2654.37;51;Diamante;PROPRIO;3;0;0;1
PED2026000491;CLI00193;Zeca Ferreira;zecaferreira.193@exemplo.com;81970256476;2026-06-22;RJ;Rio de Janeiro; APP ;DESKTOP;Moda e Acessórios;Mochila;1;448.3;0;30.97;479.27;PIX;1;48;3263.01;63;Diamante;PROPRIO;4;1;0;1
PED2026006280;CLI02680;Nicolas Pereira;nicolaspereira.2680@exemplo.com;(51) 95256-4869;2026-03-01;MA;São Luís;SITE;DESKTOP;Telefonia;Smartwatch;1;1280.82;0;0;1280.82;CARTAO_DEBITO;1;32;1508.54;56;Diamante;PROPRIO;5;0;0;1
PED2026006421;CLI03019;João Silva;joãosilva.3019@exemplo.com;(61) 97787-8779;2026-05-03;PR;Curitiba;SITE;MOBILE;Eletrodomésticos;Air Fryer;1;735.23;0.05;23.39;721.86;CARTAO_CREDITO;10;32;2382.61;51;Ouro;PROPRIO;4;0;1;0
PED2026010255;CLI03414;Thiago Dias;thiagodias.3414@exemplo.com; 47955763331 ;2026-05-29;SP;São Paulo;APP;MOBILE;Casa e Decoração;Luminária;2;350;0;11.05;711.05;CARTAO_DEBITO;1;51;2621.86;7;Ouro;PROPRIO;3;0;0;0
PED2026011389;CLI01545;Rafael Martins;rafaelmartins.1545@exemplo.com;(11) 99931-2814;2026-03-12;RJ;Rio de Janeiro;APP;DESKTOP;Esportes;Tênis Corrida;1;818.0;0;14.88;832.88;CARTAO_CREDITO;1;52;1947.57;70;Diamante;PROPRIO;3;0;0;1
PED2026000294;CLI01607;Rafael Dias;rafaeldias.1607@exemplo.com;51930155152;2026/03/01;MG;Belo Horizonte;APP;MOBILE;Moda e Acessórios;Mochila;1;409.54;0;10.81;420.35;PIX;1;19;2567.9;79;Diamante;PROPRIO;3;0;0;0
PED2026002879;CLI03010;Queila Pereira;queilapereira.3010@exemplo.com;+55 85 90524-9557;2026-05-27;RS;Porto Alegre;SITE;MOBILE;Eletrodomésticos;Air Fryer;1;482.73;0;16.96;499.69;PIX;1;38;2589.75;68;Diamante;PROPRIO;4;1;0;0
PED2026007255;CLI00870;Yasmin Dias;yasmindias.870@exemplo.com;(81) 90716-2605;2026-04-28;RJ;Rio de Janeiro;MARKETPLACE;DESKTOP;Informática;SSD;1;465.53;0.05;15.99;458.24;PIX;1;24;3695.42;23;Ouro;PARC008;3;0;1;1
PED2026006122;CLI01536;Diego Pereira;diegopereira.1536@exemplo.com; 19933771817 ;2026-06-12;MG;Belo Horizonte;SITE;DESKTOP;Telefonia;Carregador USB-C;2;118.58;0.2;18.45;208.17;CARTAO_CREDITO;1;59;14328.37;71;Diamante;PROPRIO;5;0;1;0
PED2026002172;CLI02893;Ursula Barbosa;ursulabarbosa.2893@exemplo.com;+55 19 93171-0927;2026-02-16;BA;Salvador;SITE;TABLET;Casa e Decoração;Luminária;1;207.86;0;34.8;242.66;PIX;1;36;3274.09;39;Ouro;PROPRIO;5;0;0;1
PED2026000635;CLI03157;Sofia Almeida;sofiaalmeida.3157@exemplo.com;(71) 96776-9226;2026-07-30;SP;São Paulo;APP;MOBILE;Outros;Pet Shop;1;316.08;0;36.39;352.47;pix;1;58;9995.81;22;Ouro;PROPRIO;4;0;0;1
PED2026002114;CLI03187;Henrique Costa;henriquecosta.3187@exemplo.com;(47) 98413-2091;2026-05-07;SP;São Paulo;APP;DESKTOP;Outros;Ferramenta;1;543.8;0.2;22.35;457.39;CARTAO_CREDITO;5;42;2404.39;46;Diamante;PROPRIO;5;0;1;1
PED2026009110;CLI00880;Vinicius Pereira;viniciuspereira.880@exemplo.com; 61941098788 ;2026-06-06;GO;Goiânia;MARKETPLACE;DESKTOP;Telefonia;Fone Bluetooth;1;829.97;0;0;829.97;cartao debito;1;39;2331.28;38;Diamante;PARC129;4;0;0;1
PED2026003089;CLI01567;Diego Oliveira;diegooliveira.1567@exemplo.com;41 99946-1193;27-07-2026;GO;Goiânia;MARKETPLACE;MOBILE;Beleza e Saúde;Kit Skincare;1;246.91;0;41.15;288.06;PIX;1;40;5799.19;72;Diamante;PARC133;4;1;0;1
PED2026001903;CLI02359;Bruno Santos;brunosantos.2359@exemplo.com;(11) 94331-3288;2026-04-24; MA ;São Luís;MARKETPLACE;MOBILE;Moda e Acessórios;Mochila;1;590.43;0;46.22;636.65;CARTAO_CREDITO;6;38;7141.04;67;Diamante;PARC197;4;0;0;1
PED2026007612;CLI00158;Thiago Pereira;thiagopereira.158@exemplo.com;(81) 95579-0769;2026-04-24;DF;Brasília;APP;MOBILE;Esportes;Kit Academia;2;263.92;0;0;527.84;PIX;1;27;3637.61;39;Ouro;PROPRIO;4;0;0;1
PED2026000994;CLI02314;Vinicius Silva;viniciussilva.2314@exemplo.com;(71) 99170-7981;21/05/2026;SE;Aracaju;APP;desktop;Eletrodomésticos;Air Fryer;1;419.09;0;28.12;447.21;CARTAO_CREDITO;2;53;5121.91;61;Diamante;PROPRIO;4;0;0;0
PED2026007323;CLI02799;Sofia Lima;sofialima.2799@exemplo.com;(21) 96235-1675;2026-01-21;SP;São Paulo;MARKETPLACE;MOBILE;Eletrodomésticos;Air Fryer;2;690.52;0.2;24.38;1129.21;CARTAO_DEBITO;1;50;6521.65;60;Diamante;PARC124;5;0;1;0
PED2026010505;CLI02059;Bruno Oliveira;brunooliveira.2059@exemplo.com;(41) 99830-8044;2026-03-25;SP;São Paulo;MARKETPLACE;MOBILE;Informática;Monitor;2;1686.85;0.15;0;2867.65;PIX;1;36;1200;23;Ouro;PARC134;4;0;0;1
PED2026006855;CLI02048;Zeca Teixeira;zecateixeira.2048@exemplo.com;(11) 95492-3124;2026-05-17;SP;São Paulo;SITE;DESKTOP;Beleza e Saude;Perfume;1;511.79;0.2;21.36;430.8;PIX;1;53;8309.83;4;Prata;PROPRIO;4;0;1;0
PED2026003823;CLI03564;Karen Oliveira;karenoliveira.3564@exemplo.com;51 92952-8480;2026-07-26;SP;São Paulo;APP;MOBILE;Eletrônicos;Câmera Wi-Fi;2;659.01;0;29.7;1347.71;CARTAO_CREDITO;4;25;2311.18;12;Prata;PROPRIO;3;1;0;0
PED2026005730;CLI01076;Mariana Ramos;marianaramos.1076@exemplo.com;(31) 96213-3170;2026-04-22;DF;Brasília;APP;TABLET;Alimentação;Suplemento Alimentar;1;164.36;0.1;28.97;176.89;PIX;1;64;10023.68;18;Ouro;PROPRIO;4;0;0;1
PED2026001344;CLI00231;Sofia Martins;sofiamartins.231@exemplo.com;(21) 97995-6602;2026-08-14;SP;São Paulo;APP;MOBILE;Eletrodomésticos;Air Fryer;1;608.44;0;32.84;641.28;PIX;1;27;3712.7;71;Diamante;PROPRIO;4;0;0;1
PED2026000404;CLI01825;Yasmin Teixeira;yasminteixeira.1825@exemplo.com;(11) 94810-8558;2026-06-07;MS;Campo Grande;MARKETPLACE;MOBILE;Informática;Notebook;1;11415.26;0.1;0;10273.74;CARTAO_CREDITO;1;20;1976.69;57;Ouro;PARC168;4;0;1;1
PED2026009992;CLI03177;Mariana Dias;marianadias.3177@exemplo.com;(85) 98273-7729;2026-06-07;MG;Belo Horizonte;App;MOBILE;Casa e Decoracao;Organizador;1;56.83;0;0;56.83;BOLETO;1;21;3147.48;49;Diamante;PROPRIO;5;1;0;1
PED2026003153;CLI02973;Henrique Dias;henriquedias.2973@exemplo.com;19957700537;2026-05-16;SE;Aracaju;SITE;MOBILE;Moda e Acessórios;Jaqueta;2;323.2;0;0;646.39;CARTAO_CREDITO;3;21;2666.78;50;Diamante;PROPRIO;4;0;0;1
PED2026009484;CLI02010;Eduarda Lima;eduardalima.2010@exemplo.com;41987962611;2026-06-14;BA;Salvador;APP;MOBILE;Beleza e Saúde;Escova Elétrica;2;650;0.15;0;1105.0;CARTAO_CREDITO;1;27;2202.21;17;Ouro;PROPRIO;5;0;1;0
PED2026009689;CLI00320;Sofia Ramos;sofiaramos.320@exemplo.com;(85) 99972-9879;23/03/2026;SC;Florianópolis;APP;TABLET;Cultura;Instrumento Musical;2;780.8;0;23.79;1585.38;CARTAO_CREDITO;6;37;2029.43;51;Diamante;PROPRIO;5;0;0;1
PED2026004537;CLI02057;Zeca Ferreira;zecaferreira.2057@exemplo.com;71918685355;2026-07-09;MG;Belo Horizonte;APP;MOBILE;Alimentação;Kit Café Especial;1;112.0;0.2;21.09;110.69;CARTAO_CREDITO;10;29;6515.66;18;Ouro;PROPRIO;4;0;1;1
PED2026002768;CLI00708;João Dias;joãodias.708@exemplo.com;(61) 94618-3470;2026-05-18;DF;Brasília;SITE;DESKTOP;Moda e Acessórios;Mochila;1;417.08;0;20.49;437.57;CARTAO_DEBITO;1;74;10034.33;48;Diamante;PROPRIO;5;0;0;0
PED2026006453;CLI03243;Queila Ferreira;queilaferreira.3243@exemplo.com;+55 51 98987-3531;2026-02-08;SP;São Paulo;APP;MOBILE;Telefonia;Smartphone;1;6500;0.05;0;6175.0;CARTAO_CREDITO;1;49;1200;8;Ouro;PROPRIO;4;0;0;0
PED2026001710;CLI02895;Paulo Oliveira;paulooliveira.2895@exemplo.com;(85) 91323-6382;2026-06-13;SC;Florianópolis;LOJA_FISICA;desktop;Jogos;Jogo Digital;1;265.18;0.1;34.76;273.42;CARTAO_DEBITO;1;38;3801.14;58;Diamante;PROPRIO;5;0;0;0
PED2026001077;CLI01723;Lucas Gomes;lucasgomes.1723@exemplo.com;(47) 94546-4213;2026-06-07;RS;Porto Alegre;APP;DESKTOP;Eletrodomésticos;Air Fryer;1;356.87;0.1;17.26;338.44;PIX;1;36;2639.82;47;Diamante;PROPRIO;2;0;0;0
PED2026011306;CLI01958;ursula silva;ursulasilva.1958@exemplo.com;(41) 95575-3153;2026-01-12;SP; São Paulo ;WEB;DESKTOP;Informática;Notebook;2;6713.81;0;0;13427.62;PIX;1;44;2687.07;38;Ouro;PROPRIO;4;1;0;0
PED2026011745;CLI00827;Karen Oliveira;karenoliveira.827@exemplo.com;(61) 97748-4066;2026-01-12;PE;Recife;loja fisica;MOBILE;Casa e Decoração;Cadeira Escritório;1;1791.18;0;0;1791.18; PIX ;1;41;3585.3;25;Ouro;PROPRIO;5;0;0;1
PED2026006438;CLI00050;Karen Martins;karenmartins.50@exemplo.com;(31) 96205-7074;2026-04-12;SP;São Paulo;SITE;DESKTOP;Eletrodomésticos;Micro-ondas;3;870.23;0.15;0;2219.1;PIX;1;52;3740.91;11;Prata;PROPRIO;4;1;1;0
PED2026001875;CLI01336;Olivia Vieira;oliviavieira.1336@exemplo.com;47932061377;2026-07-23;PE;Recife;APP;MOBILE;Eletrodomésticos;Lavadora;2;4800;0.1;0;8640.0;PIX;1;32;2310.38;58;Diamante;PROPRIO;5;0;0;1
PED2026001244;CLI02041;Bruno Martins;brunomartins.2041@exemplo.com;(31) 97578-4878;2026-03-21;BA;Salvador;LOJA_FISICA;DESKTOP;Eletrodomésticos;Lavadora;2;3723.9;0;0;7447.8;CARTAO_CREDITO;1;27;2029.53;13;Prata;PROPRIO;4;0;0;1
PED2026008970;CLI02919;Rafael Nunes;rafaelnunes.2919@exemplo.com;85 92143-3689;2026-01-23;SP;São Paulo;SITE;DESKTOP;Cultura;Box Livros;3;331.16;0;0;993.48;PIX;1;38;3171.27;38;Ouro;PROPRIO;4;0;0;1
PED2026004458;CLI01487;Zeca Rocha;zecarocha.1487@exemplo.com;(81) 94680-9370;2026-07-07;SC;Florianópolis;APP;DESKTOP;Moda e Acessórios;Mochila;1;437.94;0.15;34.22;406.47;PIX;1;47;3125.44;66;Diamante;PROPRIO;3;0;1;1
PED2026006226;CLI02732;Ursula Lima;ursulalima.2732@exemplo.com;(11) 91772-6747;2026-06-27;RJ;Rio de Janeiro;MARKETPLACE;MOBILE;Eletrodomésticos;Lavadora;1;2549.75;0.25;1.19;1913.5;PIX;1;27;3189.85;15;Ouro;PARC074;3;1;1;0
PED2026002642;CLI02828;Ana Lima;analima.2828@exemplo.com;(19) 96589-6739;2026-03-21;MG;BELO HORIZONTE;SITE;MOBILE;Eletrodomésticos;Micro-ondas;2;524.69;0.2;0;839.51;PIX;1;41;2084.43;66;Diamante;PROPRIO;4;0;0;1
PED2026003488;CLI00148;Nicolas Martins;nicolasmartins.148@exemplo.com;(11) 91591-1372;2026-04-03;PE;Recife;APP;MOBILE;Telefonia;Carregador USB-C;1;100.83;0;15.24;116.07;PIX;1;42;2541.49;57;Diamante;PROPRIO;4;0;0;1
PED2026004979;CLI02826;Olivia Costa;oliviacosta.2826@exemplo.com;(21) 99517-2401;2026-02-21;SP;São Paulo;SITE;DESKTOP;Moda e Acessórios;Camiseta;1;90.99;0;2.6;93.59;PIX;1;51;2565.72;17;Prata;PROPRIO;4;0;0;0
PED2026005867;CLI02225;Eduarda Martins;eduardamartins.2225@exemplo.com;(31) 90751-2353;2026-03-21;PI;Teresina;SITE;MOBILE; Informática ;Mouse sem fio;1;184.2;0;11.19;195.39;PIX;1;26;1303.96;25;Ouro;PROPRIO;4;0;0;1
PED2026006568;CLI01152;Mariana Santos;marianasantos.1152@exemplo.com;(19) 96520-7735;2026-04-09;MG;Belo Horizonte;APP;DESKTOP;Eletrodomésticos;Lavadora;1;3085.97;0;0;3085.97;CARTAO_CREDITO;4;42;3144.89;59;Diamante;PROPRIO;5;0;0;1
PED2026009655;CLI00360;Vinicius Pereira;viniciuspereira.360@exemplo.com;(41) 90060-3092;2026/08/09; SP ;SÃO PAULO;SITE;MOBILE;eletrodomésticos;Lavadora;3;1800;0;0;5400;PIX;1;34;1503.68;49;Diamante;PROPRIO;4;0;0;1
PED2026005569;CLI01516;Paulo Ramos;pauloramos.1516@exemplo.com;(31) 92689-3304;2026-08-10;SP;São Paulo;SITE;MOBILE;Esportes;Bola;1;150.86;0.2;0.71;121.4;CARTAO_CREDITO;1;44;2371.82;41;Diamante;PROPRIO;5;0;0;1
PED2026009455;CLI02670;Carla Gomes;carlagomes.2670@exemplo.com;(61) 98383-4126;2026-03-05;SP;SÃO PAULO;APP;TABLET;Telefonia;Smartphone;1;3597.82;0;0;3597.82;CARTAO_DEBITO;1;28;1829.17;30;Ouro;PROPRIO;4;0;0;1
PED2026009095;CLI02556;Isabela Santos;isabelasantos.2556@exemplo.com;81 95348-5978;2026-05-13;SÃO PAULO;São Paulo;LOJA_FISICA;MOBILE;Eletrodomésticos;Micro-ondas;1;1275.67;0;0;1275.67;PIX;1;39;3437.13;39;Ouro;PROPRIO;3;0;0;0
PED2026000396;CLI02835;Sofia Silva;sofiasilva.2835@exemplo.com;71 93480-0447;2026-06-15;MG;Belo Horizonte;APP;DESKTOP;ELETRODOMÉSTICOS;Lavadora;1;4800;0.15;0;4080.0;CARTEIRA_DIGITAL;1;57;22807.66;16;Ouro;PROPRIO;3;0;1;0
PED2026005213;CLI00666;Queila Vieira;queilavieira.666@exemplo.com;(81) 93191-2647;2026-01-13;PA;Belém;APP;DESKTOP;Beleza e Saúde;Kit Skincare;1;159.05;0;56.59;215.64;cartao credito;4;20;2920.18;68;Diamante;PROPRIO;4;0;0;0
PED2026001548;CLI03005;Carla Costa;carlacosta.3005@exemplo.com;(81) 94612-8671;2026-06-27;SP;São Paulo;SITE;MOBILE;Moda e Acessórios;Camiseta;1;94.42;0.2;7.88;83.41;CARTAO_DEBITO;1;35;6801.33;18;Ouro;PROPRIO;4;0;1;1
PED2026009989;CLI00939;Ana Costa;anacosta.939@exemplo.com;(47) 95600-1923;19/01/2026;SP;São Paulo;SITE;MOBILE;Telefonia;Carregador USB-C;1;77.14;0.2;32.49;94.2;PIX;1;48;6967.56;15;Ouro;PROPRIO;3;0;1;1
PED2026008600;CLI02771;Diego Teixeira;diegoteixeira.2771@exemplo.com;(19) 97595-3706;2026-06-02;SP;São Paulo;APP;MOBILE;Alimentação;Suplemento Alimentar;1;314.45;0;17.55;332.0;CARTAO_CREDITO;2;27;8356.97;9;Bronze;PROPRIO;4;0;0;0
PED2026007909;CLI00560;Gabriela Teixeira;gabrielateixeira.560@exemplo.com;(71) 96959-0335;2026/05/25;MT;Cuiabá;MARKETPLACE;DESKTOP;Casa e Decoração;Luminária;2;350;0.25;0;525.0;CARTAO_CREDITO;5;30;1496.59;3;Ouro;PARC072;;0;1;1
PED2026003496;CLI02199;Carla Silva;carlasilva.2199@exemplo.com;(47) 90606-9956;2026-06-18;SP;São Paulo;APP;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;592.92;0.15;0;503.98;PIX;1;18;1314.04;8;Prata;PROPRIO;4;1;1;1
PED2026000957;CLI01452;Lucas Lima;lucaslima.1452@exemplo.com;(71) 92291-1001;2026-08-16;SP;São Paulo;APP;MOBILE;Alimentação;Suplemento Alimentar;1;450;0;37.17;487.17;CARTEIRA_DIGITAL;1;43;5326.24;18;Prata;PROPRIO;4;0;0;0
PED2026009749;CLI01566; Felipe Silva ;felipesilva.1566@exemplo.com;(19) 98642-8479;2026-03-27;SP;São Paulo;SITE;DESKTOP;Casa e Decoração;Jogo de Cama;2;320.13;0;0;640.27;PIX;1;44;5575.0;34;Ouro;PROPRIO;5;0;0;0
PED2026007177;CLI03528;Karen Martins;karenmartins.3528@exemplo.com;(21) 93707-6616;2026-04-13;SP;São Paulo;APP;DESKTOP;Casa e Decoração;Jogo de Cama;1;218.47;0.1;26.75;223.38;CARTAO_CREDITO;2;41;5401.69;26;Ouro;PROPRIO;4;0;0;0
PED2026005877;CLI00192;Nicolas Silva;nicolassilva.192@exemplo.com;31 97925-7949;2026-02-03;SP;São Paulo;LOJA_FISICA;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;428.26;0;31.41;459.67;CARTAO CREDITO;1;26;1200;11;Ouro;PROPRIO;5;0;0;0
PED2026001945;CLI00045;Eduarda Teixeira;eduardateixeira.45@exemplo.com;(41) 99685-9369;2026-05-04;SP;São Paulo;SITE;DESKTOP;Casa e Decoração;Jogo de Cama;1;181.25;0.25;20.21;156.15;Pagamento Instantâneo;1;51;2075.12;74;Diamante;PROPRIO;3;0;1;1
PED2026004365;CLI01188;Henrique Costa;henriquecosta.1188@exemplo.com;(51) 97056-4748;2026-07-16;SP;São Paulo;APP;DESKTOP;Telefonia;Carregador USB-C;3;63.47;0.15;36.11;197.97;CARTEIRA_DIGITAL;1;29;3339.79;50;Diamante;PROPRIO;5;0;1;1
PED2026004735;CLI02010;Eduarda Lima;eduardalima.2010@exemplo.com;41987962611;2026-05-21;BA;Salvador;MARKETPLACE;MOBILE;Informática;Monitor;1;2708.1;0;0;2708.1;cartao credito;1;27;2202.21;17;Ouro;PARC067;4;0;0;1
PED2026001027;CLI02327;Olivia Martins;oliviamartins.2327@exemplo.com;(31) 91299-9563;2026-07-06;SC;Florianópolis;APP;DESKTOP;Eletrodomésticos;Cafeteira;1;299.01;0.1;0;269.11;BOLETO;1;46;6388.6;13;Prata;PROPRIO;3;0;0;0
PED2026002637;CLI00933;Felipe Dias;felipedias.933@exemplo.com;(41) 97092-7194;2026-04-10;RJ;Rio de Janeiro;SITE;MOBILE;Eletrodomesticos;Air Fryer;1;295.69;0;30.72;326.41;PIX;1;53;2157.16;81;Diamante;PROPRIO;4;0;0;0
PED2026000543;CLI00979;Yasmin Gomes;yasmingomes.979@exemplo.com;(21) 98482-5231;15/07/2026;MS;Campo Grande;market place;MOBILE;Eletrodomésticos;Micro-ondas;1;1388.11;0.1;0;1249.3;PIX;1;41;315987.36;84;Diamante;PARC123;4;0;1;1
PED2026008643;CLI02557;Wesley Oliveira;wesleyoliveira.2557@exemplo.com;(71) 91294-9636;2026-02-17;SP;São Paulo;APP;DESKTOP;Esportes;Kit Academia;1;490.03;0;33.4;523.43;CARTAO_CREDITO;3;24;3621.19;25;Ouro;PROPRIO;4;0;0;1
PED2026009843;CLI01969;Bruno Vieira;brunovieira.1969@exemplo.com;+55 19 94263-8442;2026-01-01;MG;Belo Horizonte;SITE;DESKTOP;Informática;SSD;4;986.81;0;0;3947.22;CARTAO_CREDITO;3;33;2176.98;2;Prata;PROPRIO;4;0;0;0
PED2026009892;CLI03356;Nicolas Martins;nicolasmartins.3356@exemplo.com;(81) 91800-5279;2026-06-21;MINAS GERAIS;Belo Horizonte;MARKETPLACE;DESKTOP;Moda e Acessórios;Tênis;1;334.27;0.2;0;267.41;PIX;1;44;2156.4;51;Diamante;PARC038;4;0;1;0
PED2026001260;CLI00563;Lucas Vieira;lucasvieira.563@exemplo.com;71980882574;2026-06-22;MG;Belo Horizonte;SITE;DESKTOP;Esportes;Kit Academia;2;244.66;0.05;31.91;496.77;CARTAO_CREDITO;1;46;4639.71;50;Diamante;PROPRIO;5;0;0;0
PED2026003664;CLI00165;Paulo Gomes;paulogomes.165@exemplo.com;11 93776-9433;07/06/2026;BA;Salvador;APP;MOBILE;Eletrônicos;Caixa de Som;2;1162.25;0;0;2324.5;CARTAO_DEBITO;1;68;6117.39;5;Prata;PROPRIO;5;0;0;0
PED2026001647;CLI01986;Vinicius Ramos;viniciusramos.1986@exemplo.com;(41) 98311-9594;2026-04-16;GOIÁS;Goiânia;APP;MOBILE;Alimentação;Cesta Gourmet;1;550;0;0;550;PIX;1;28;3114.76;6;Prata;PROPRIO;3;0;0;0
PED2026000291;CLI00115;Vinicius Oliveira;viniciusoliveira.115@exemplo.com;(51) 93754-3839;10-07-2026;GO; Goiânia ;SITE;DESKTOP;Cultura;Instrumento Musical;2;679.75;0;0;1359.51;CARTAO_CREDITO;10;27;4267.67;2;Prata;PROPRIO;5;0;0;0
PED2026002409;CLI01014;Ursula Teixeira;ursulateixeira.1014@exemplo.com;(21) 95820-8274;2026-04-24;MG;Belo Horizonte;MARKETPLACE;DESKTOP;Alimentação;Snacks;2;56.8;0;16.13;129.73;CARTAO_CREDITO;3;32;1424.36;35;Ouro;PARC053;4;0;0;1
PED2026005905;CLI02485;Lucas Oliveira;lucasoliveira.2485@exemplo.com;(85) 91131-0601;2026-05-27;RJ;Rio de Janeiro;LOJA_FISICA;MOBILE;Casa e Decoração;Cadeira Escritório;1;1806.98;0.05;0;1716.63;PIX;1;38;2104.5;66;Diamante;PROPRIO;4;0;1;1
PED2026000142;CLI03342;Mariana Santos;marianasantos.3342@exemplo.com;(11) 96492-1387;2026-01-15;SC;Florianópolis;MARKETPLACE;DESKTOP;beleza e saúde;Kit Skincare;1;327.39;0.2;36.01;297.92;PIX;1;43;4680.59;24;Ouro;PARC074;4;0;0;1
PED2026005589;CLI02200;Queila Vieira;queilavieira.2200@exemplo.com;(61) 98461-3815;2026-04-03;SP;São Paulo;MARKETPLACE;MOBILE; Outros ;Ferramenta;1;151.77;0.1;20.89;157.48;CARTAO_CREDITO;6;53;5598.67;30;Ouro;PARC098;5;0;0;0
PED2026003314;CLI00232;Mariana Nunes;mariananunes.232@exemplo.com;(51) 92105-8350;19/01/2026;DF;Brasília;SITE;MOBILE;Beleza e Saúde;Perfume;1;557.73;0.05;0;529.84;CARTAO_CREDITO;5;60;5749.32;10;Prata;PROPRIO;4;0;1;0
PED2026007549;CLI03558;Queila Martins;queilamartins.3558@exemplo.com;(81) 95704-4046;2026-05-19;MINAS GERAIS;Belo Horizonte;APP;MOBILE;Eletrodomésticos;Lavadora;1;3661.25;0;0;3661.25;CARTAO_CREDITO;6;52;7576.27;17;Prata;PROPRIO;5;0;0;0
PED2026007369;CLI00630;Bruno Santos;brunosantos.630@exemplo.com;(47) 90560-4189;2026-08-25;SP;São Paulo;SITE;MOBILE;Casa e Decoração;Organizador;1;76.01;0;29.13;105.14;PIX;1;33;2077.07;25;Ouro;PROPRIO;5;0;0;0
PED2026003999;CLI00868;Queila Vieira;queilavieira.868@exemplo.com;47920897777;2026-02-14;MG;Belo Horizonte;MARKETPLACE;MOBILE;Eletrodomésticos;Geladeira;1;3500.09;0;0;3500.09;CARTAO_CREDITO;12;41;3210.84;76;Diamante;PARC120;4;0;0;1
PED2026003810;CLI00550; BRUNO ROCHA ;brunorocha.550@exemplo.com;21913132104;2026-06-27;SP;São Paulo; APP ;DESKTOP;Eletrodomésticos;Lavadora;1;4800;0;0;4800;pix;1;44;6632.99;63;Diamante;PROPRIO;4;0;0;0
PED2026008366;CLI01953;Sofia Gomes;sofiagomes.1953@exemplo.com;(31) 90584-0582;2026-05-22;BA;SALVADOR;Aplicativo;MOBILE;Moda e Acessórios;Jaqueta;1;589.82;0.05;0;560.33;CARTAO_CREDITO;1;26;1200;61;Diamante;PROPRIO;4;0;0;1
PED2026001786;CLI00332;Mariana Dias;marianadias.332@exemplo.com;(81) 99924-6507;2026-07-03;SP;São Paulo;MARKETPLACE;MOBILE;Esportes;Tênis Corrida;1;929.91;0.3;38.74;689.68;CARTEIRA DIGITAL;1;26;2366.49;2;Bronze;PARC140;5;0;1;0
PED2026000665;CLI03483;Diego Barbosa;diegobarbosa.3483@exemplo.com;(31) 92068-5477;2026-06-15; PR ;CURITIBA;APP;MOBILE;Casa e Decoração;Organizador;2;161.03;0.15;22.31;296.06;PIX;1;41;2479.32;8;Bronze;PROPRIO;5;0;1;1
PED2026010970;CLI01239;Eduarda Silva;eduardasilva.1239@exemplo.com;(81) 93019-1369;2026-05-21;RJ;Rio de Janeiro;SITE;DESKTOP;ESPORTES;Bola;1;202.3;0;40.47;242.77;PIX;1;25;7615.9;67;Diamante;PROPRIO;4;0;0;1
